date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:25	128/128	---MCZ	200	added ('OK')	text/plain	date:Tue,%2007%20Feb%202023%2015:02:45%20GMT	https://dotwork.qodeinteractive.com/robots.txt		(from )
14:33:27	210226/210226	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2009:03:27%20GMT	https://dotwork.qodeinteractive.com/	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/index.html	(from )
14:33:28	462565/462565	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:45:07%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.minf7be.css	(from https://dotwork.qodeinteractive.com/)
14:33:28	88932/88932	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Aug%202022%2011:11:31%20GMT	https://dotwork.qodeinteractive.com/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-includes/css/dist/block-library/style.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:28	10419/10419	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:25%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=8.5.1	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style2ff6.css	(from https://dotwork.qodeinteractive.com/)
14:33:28	230573/230573	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:25%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=8.5.1	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style2ff6.css	(from https://dotwork.qodeinteractive.com/)
14:33:29	1091/1091	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:11%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/anti-spam/assets/css/admin-bar.css?ver=7.3.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/anti-spam/assets/css/admin-barba31.css	(from https://dotwork.qodeinteractive.com/)
14:33:29	2226/2226	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:57:58%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/styles77e1.css	(from https://dotwork.qodeinteractive.com/)
14:33:29	7504/7504	---MCZ	200	added ('OK')	text/css	etag:W/%2263c16c7d-1d50%22	https://export.qodethemes.com/_toolbar/assets/css/rbt-modules.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/export.qodethemes.com/_toolbar/assets/css/rbt-modules1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:30	99657/99657	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:07%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.3.0	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/frontend.minb2f9.css	(from https://dotwork.qodeinteractive.com/)
14:33:30	13825/13825	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:07%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.css?ver=4.3.0	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.minb2f9.css	(from https://dotwork.qodeinteractive.com/)
14:33:30	14965/14965	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:58:07%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:30	32672/32672	---MC-	200	added ('OK')	application/rss+xml	etag:%22fbf467606d5fbf9e34e7dac231aeb982%22	https://dotwork.qodeinteractive.com/feed/	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/feed/index.html	(from https://dotwork.qodeinteractive.com/)
14:33:30	13677/13677	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Jul%202022%2010:05:10%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:30	44829/44829	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Jul%202022%2010:05:10%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:31	24598/24598	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Jul%202022%2010:05:10%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:31	280263/280263	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Jul%202022%2010:05:10%20GMT	https://dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min1eb7.css	(from https://dotwork.qodeinteractive.com/)
14:33:31	11352/11352	---MC-	200	added ('OK')	application/rss+xml	etag:%22fbf467606d5fbf9e34e7dac231aeb982%22	https://dotwork.qodeinteractive.com/comments/feed/	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/comments/feed/index.html	(from https://dotwork.qodeinteractive.com/)
14:33:31	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2010:45:16%20GMT	https://dotwork.qodeinteractive.com/wp-content/themes/dotwork/style.css?ver=6.0.3	C:/My%20Web%20Sites/tatto/dotwork.qodeinteractive.com/wp-content/themes/dotwork/style1eb7.css	(from https://dotwork.qodeinteractive.com/)
